nombre,op1,op,op2,time
Alejandro_Rivas,33,+,59,7.610
Alejandro_Rivas,13,-,39,9.076
Alejandro_Rivas,22,+,79,9.611
Alejandro_Rivas,67,*,88,11.003
Alejandro_Rivas,28,/,29,55.777
Alejandro_Rivas,30,/,41,3.170
Alejandro_Rivas,50,*,38,8.326
Alejandro_Rivas,2,/,75,2.884
Alejandro_Rivas,68,+,63,7.199
Alejandro_Rivas,83,+,37,4.591
Alejandro_Rivas,87,-,60,3.284
Alejandro_Rivas,88,-,37,5.426
Alejandro_Rivas,54,*,29,8.934
Alejandro_Rivas,46,-,15,55.868
Alejandro_Rivas,72,*,5,10.000
Alejandro_Rivas,2,/,66,2.216
Alejandro_Rivas,16,+,91,6.165
Alejandro_Rivas,34,-,94,43.833
Alejandro_Rivas,32,/,53,1.792
Alejandro_Rivas,20,/,56,1.785
Alejandro_Rivas,9,*,50,9.390
Alejandro_Rivas,16,/,17,1.992
Alejandro_Rivas,58,-,32,6.212
Alejandro_Rivas,34,-,40,5.287
Alejandro_Rivas,72,/,13,9.235
Alejandro_Rivas,85,-,62,4.798
Alejandro_Rivas,93,+,85,51.201
Alejandro_Rivas,6,*,23,9.545
Alejandro_Rivas,41,/,6,4.213
Alejandro_Rivas,84,/,71,3.745
Alejandro_Rivas,23,/,64,2.394
Alejandro_Rivas,9,-,34,18.282
Alejandro_Rivas,23,/,91,2.026
Alejandro_Rivas,99,*,12,8.464
Alejandro_Rivas,97,-,70,3.121
Alejandro_Rivas,65,*,2,7.239
Alejandro_Rivas,68,/,3,13.738
Alejandro_Rivas,47,+,19,4.291
Alejandro_Rivas,54,-,84,5.661
Alejandro_Rivas,20,+,13,2.050
Alejandro_Rivas,67,+,83,9.539
Alejandro_Rivas,3,-,71,49.344
Alejandro_Rivas,69,-,26,7.418
Alejandro_Rivas,55,+,81,6.837
Alejandro_Rivas,88,-,27,5.082
Alejandro_Rivas,53,/,97,2.050
Alejandro_Rivas,60,+,99,6.422
Alejandro_Rivas,65,+,99,5.973
Alejandro_Rivas,64,-,88,11.671
Alejandro_Rivas,15,-,72,17.070
Alejandro_Rivas,5,+,18,3.979
Alejandro_Rivas,35,+,94,9.103
Alejandro_Rivas,68,-,75,13.618
Alejandro_Rivas,92,+,3,4.150
Alejandro_Rivas,45,+,44,5.265
Alejandro_Rivas,92,+,33,55.194
Alejandro_Rivas,75,/,7,8.063
Alejandro_Rivas,50,*,53,9.084
Alejandro_Rivas,16,+,90,3.849
Alejandro_Rivas,71,/,89,1.795
Alejandro_Rivas,55,/,45,2.581
Alejandro_Rivas,3,*,2,1.598
Alejandro_Rivas,13,+,85,4.523
Alejandro_Rivas,10,-,40,2.340
Alejandro_Rivas,63,-,24,46.059
Alejandro_Rivas,93,/,61,2.761
Alejandro_Rivas,68,-,2,2.478
Alejandro_Rivas,43,+,48,3.759
Alejandro_Rivas,21,-,74,11.521
Alejandro_Rivas,96,*,99,9.048
Alejandro_Rivas,61,*,51,8.985
Alejandro_Rivas,96,+,24,6.236
Alejandro_Rivas,35,*,41,51.116
Alejandro_Rivas,90,+,66,8.202
Alejandro_Rivas,72,-,15,10.893
Alejandro_Rivas,55,-,8,7.730
Alejandro_Rivas,83,-,48,48.252
Alejandro_Rivas,56,+,38,15.031
Alejandro_Rivas,3,*,76,8.064
Alejandro_Rivas,29,*,1,2.368
Alejandro_Rivas,19,+,37,8.477
Alejandro_Rivas,44,+,62,9.301
Alejandro_Rivas,50,+,47,4.205
Alejandro_Rivas,32,+,61,2.954
Alejandro_Rivas,1,-,86,5.507
Alejandro_Rivas,58,*,92,10.060
Alejandro_Rivas,9,-,23,8.035
Alejandro_Rivas,67,-,84,9.101
Alejandro_Rivas,76,+,52,12.200
Alejandro_Rivas,44,/,99,5.248
Alejandro_Rivas,90,-,67,8.568
Alejandro_Rivas,1,/,66,2.924
Alejandro_Rivas,5,-,96,2.324
Alejandro_Rivas,59,+,66,7.987
Alejandro_Rivas,76,/,59,2.112
Alejandro_Rivas,2,-,39,3.352
Alejandro_Rivas,64,-,78,10.080
Alejandro_Rivas,36,/,70,2.265
Alejandro_Rivas,30,+,38,2.777
Alejandro_Rivas,67,+,30,2.771
Alejandro_Rivas,95,/,67,1.737
Alejandro_Rivas,66,-,27,7.798
Alejandro_Rivas,57,-,53,3.835
Alejandro_Rivas,2,-,48,2.450
Alejandro_Rivas,95,+,97,53.501
Alejandro_Rivas,7,-,42,6.531
Alejandro_Rivas,41,/,7,8.106
Alejandro_Rivas,28,/,92,1.999
Alejandro_Rivas,10,+,48,2.784
Alejandro_Rivas,85,/,12,9.719
Alejandro_Rivas,88,/,19,5.786
Alejandro_Rivas,68,/,95,2.109
Alejandro_Rivas,43,/,1,2.202
Alejandro_Rivas,74,-,10,2.434
Alejandro_Rivas,84,-,88,55.941
Alejandro_Rivas,28,-,53,8.415
Alejandro_Rivas,36,+,22,4.358
Alejandro_Rivas,80,*,35,7.366
Alejandro_Rivas,42,+,56,3.520
Alejandro_Rivas,55,-,33,2.613
Alejandro_Rivas,18,/,31,1.855
Alejandro_Rivas,96,-,36,7.461
Alejandro_Rivas,40,-,21,2.822
Alejandro_Rivas,7,-,43,41.771
Alejandro_Rivas,17,+,75,6.539
Alejandro_Rivas,43,/,15,3.441
Alejandro_Rivas,47,*,17,8.624
Alejandro_Rivas,94,+,6,2.229
Alejandro_Rivas,98,*,6,7.577
Alejandro_Rivas,81,+,53,5.554
Alejandro_Rivas,23,*,20,9.265
Alejandro_Rivas,79,/,91,58.110
Alejandro_Rivas,49,/,6,18.213
Alejandro_Rivas,54,/,29,13.338
Alejandro_Rivas,7,+,21,2.666
Alejandro_Rivas,26,*,79,8.162
Alejandro_Rivas,38,/,96,2.127
Alejandro_Rivas,49,*,77,12.321
Alejandro_Rivas,22,-,79,8.294
Alejandro_Rivas,0,-,1,1.686
Alejandro_Rivas,47,-,53,8.576
Alejandro_Rivas,46,*,79,10.168
Alejandro_Rivas,13,-,26,7.876
Alejandro_Rivas,45,+,11,2.495
Alejandro_Rivas,62,+,22,2.725
Alejandro_Rivas,71,+,99,6.194
Alejandro_Rivas,15,*,73,51.377
Alejandro_Rivas,5,-,49,8.548
Alejandro_Rivas,1,*,11,2.131
Alejandro_Rivas,91,/,79,2.149
Alejandro_Rivas,35,*,65,9.244
Alejandro_Rivas,85,*,76,49.778
Alejandro_Rivas,59,/,98,2.029
Alejandro_Rivas,33,-,30,1.801
Alejandro_Rivas,22,+,54,4.041
Alejandro_Rivas,84,/,77,1.954
Alejandro_Rivas,33,+,49,3.743
Alejandro_Rivas,73,/,69,3.771
Alejandro_Rivas,18,/,31,5.953
Alejandro_Rivas,30,+,83,9.743
Alejandro_Rivas,48,-,81,40.046
Alejandro_Rivas,35,+,31,3.222
Alejandro_Rivas,14,-,77,7.420
Alejandro_Rivas,63,*,14,10.972
Alejandro_Rivas,48,+,28,4.765
Alejandro_Rivas,48,-,41,5.368
Alejandro_Rivas,78,+,27,5.929
Alejandro_Rivas,9,*,56,23.123
Alejandro_Rivas,29,*,76,11.199
Alejandro_Rivas,83,/,68,1.739
Alejandro_Rivas,66,-,48,15.012
Alejandro_Rivas,23,/,34,1.869
Alejandro_Rivas,26,/,49,1.546
Alejandro_Rivas,58,+,72,4.857
Alejandro_Rivas,7,-,8,1.873
Alejandro_Rivas,78,+,25,4.179
Alejandro_Rivas,12,/,7,1.737
Alejandro_Rivas,1,-,98,3.537
Alejandro_Rivas,77,-,28,53.924
Alejandro_Rivas,56,+,94,5.958
Alejandro_Rivas,70,*,16,23.475
Alejandro_Rivas,37,-,2,5.177
Alejandro_Rivas,60,/,86,1.779
Alejandro_Rivas,6,+,84,4.781
Alejandro_Rivas,54,+,72,42.680
Alejandro_Rivas,18,/,54,2.199
Alejandro_Rivas,38,+,62,3.951
Alejandro_Rivas,77,/,96,1.810
Alejandro_Rivas,34,/,57,1.697
Alejandro_Rivas,65,*,20,9.354
Alejandro_Rivas,7,+,80,2.168
Alejandro_Rivas,93,/,21,3.948
Alejandro_Rivas,31,*,21,8.519
Alejandro_Rivas,42,*,25,52.535
Alejandro_Rivas,68,+,87,28.391
Alejandro_Rivas,49,+,6,10.456
Alejandro_Rivas,34,+,53,3.539
Alejandro_Rivas,77,/,17,4.041
Alejandro_Rivas,11,*,26,48.924
Alejandro_Rivas,16,+,13,2.771
Alejandro_Rivas,39,-,84,7.764
Alejandro_Rivas,79,/,31,1.837
Alejandro_Rivas,27,*,98,9.986
Alejandro_Rivas,99,+,11,2.567
Alejandro_Rivas,0,/,9,1.595
Alejandro_Rivas,6,+,24,3.355
Alejandro_Rivas,71,+,24,3.313
Alejandro_Rivas,38,*,79,7.004
Alejandro_Rivas,78,-,67,53.645
Alejandro_Rivas,3,+,18,2.700
Alejandro_Rivas,15,+,10,2.269
Alejandro_Rivas,27,+,17,4.888
Alejandro_Rivas,16,+,37,11.027
Alejandro_Rivas,61,/,86,1.848
Alejandro_Rivas,39,-,80,7.523
Alejandro_Rivas,92,+,68,5.105
Alejandro_Rivas,83,+,18,3.150
Alejandro_Rivas,15,+,95,3.430
Alejandro_Rivas,93,-,74,54.161
Alejandro_Rivas,19,/,25,3.866
Alejandro_Rivas,95,*,77,10.367
Alejandro_Rivas,28,*,26,9.685
Alejandro_Rivas,54,-,47,10.047
Alejandro_Rivas,60,-,71,12.784
Alejandro_Rivas,6,*,38,53.341
Alejandro_Rivas,45,*,21,9.831
Alejandro_Rivas,62,/,26,3.348
Alejandro_Rivas,28,*,56,11.272
Alejandro_Rivas,65,*,33,7.696
Alejandro_Rivas,61,-,99,7.816
Alejandro_Rivas,12,*,35,7.047
Alejandro_Rivas,97,+,98,52.005
Alejandro_Rivas,87,*,0,1.656
Alejandro_Rivas,4,+,44,2.312
Alejandro_Rivas,67,*,78,9.300
Alejandro_Rivas,31,-,91,7.474
Alejandro_Rivas,55,/,26,2.560
Alejandro_Rivas,3,-,20,4.328
Alejandro_Rivas,56,/,16,2.018
Alejandro_Rivas,69,*,38,37.190
Alejandro_Rivas,48,+,14,3.669
Alejandro_Rivas,94,+,96,3.793
Alejandro_Rivas,68,*,83,10.626
Alejandro_Rivas,29,-,16,7.585
Alejandro_Rivas,65,*,37,14.518
Alejandro_Rivas,41,*,74,49.767
Alejandro_Rivas,33,+,3,2.307
Alejandro_Rivas,56,+,42,10.735
Alejandro_Rivas,26,+,48,9.477
Alejandro_Rivas,87,-,32,9.960
Alejandro_Rivas,96,-,21,9.468
Alejandro_Rivas,25,*,41,51.868
Alejandro_Rivas,20,/,31,2.239
Alejandro_Rivas,10,-,50,2.706
Alejandro_Rivas,9,+,54,6.541
Alejandro_Rivas,75,-,71,3.020
Alejandro_Rivas,38,-,25,9.892
Alejandro_Rivas,1,+,48,2.346
Alejandro_Rivas,92,/,20,5.495
Alejandro_Rivas,17,*,99,8.795
Alejandro_Rivas,17,-,45,4.234
Alejandro_Rivas,46,*,80,8.882
Alejandro_Rivas,84,*,96,8.989
Alejandro_Rivas,12,-,50,9.123
Alejandro_Rivas,99,*,19,12.528
Alejandro_Rivas,58,/,5,8.344
Alejandro_Rivas,48,/,13,3.546
Alejandro_Rivas,91,-,17,51.477
Alejandro_Rivas,25,*,13,6.818
Alejandro_Rivas,54,*,25,7.862
Alejandro_Rivas,1,/,40,2.107
Alejandro_Rivas,89,+,38,8.603
Alejandro_Rivas,43,/,46,2.998
Alejandro_Rivas,8,-,39,6.947
Alejandro_Rivas,73,/,47,2.225
Alejandro_Rivas,21,*,20,52.637
Alejandro_Rivas,19,+,51,4.190
Alejandro_Rivas,99,*,64,10.374
Alejandro_Rivas,59,/,35,2.611
Alejandro_Rivas,6,-,53,7.573
Alejandro_Rivas,88,+,12,3.232
Alejandro_Rivas,9,*,88,7.326
Alejandro_Rivas,90,-,81,2.335
Alejandro_Rivas,5,*,91,6.622
Alejandro_Rivas,47,+,11,3.623
Alejandro_Rivas,47,*,9,10.792
Alejandro_Rivas,93,+,93,7.746
Alejandro_Rivas,82,*,64,11.173
Alejandro_Rivas,76,*,74,50.684
Alejandro_Rivas,93,/,82,1.935
Alejandro_Rivas,35,+,4,3.729
Alejandro_Rivas,53,+,24,6.900
Alejandro_Rivas,5,+,9,3.202
Alejandro_Rivas,11,*,53,7.571
Alejandro_Rivas,29,+,5,3.279
Alejandro_Rivas,62,*,10,2.838
Alejandro_Rivas,22,+,78,3.626
Alejandro_Rivas,28,/,46,1.822
Alejandro_Rivas,35,/,34,2.288
Alejandro_Rivas,7,*,2,2.268
Alejandro_Rivas,97,*,93,51.407
Alejandro_Rivas,49,/,99,1.804
Alejandro_Rivas,11,/,25,1.790
Alejandro_Rivas,92,/,89,1.823
Alejandro_Rivas,14,-,90,7.598
Alejandro_Rivas,53,-,42,4.958
Alejandro_Rivas,57,-,37,2.823
Alejandro_Rivas,3,+,17,1.713
Alejandro_Rivas,67,-,77,3.474
Alejandro_Rivas,12,-,95,9.098
Alejandro_Rivas,44,+,65,4.168
Alejandro_Rivas,94,*,85,50.029
Alejandro_Rivas,81,-,5,10.789
Alejandro_Rivas,0,/,82,1.667
Alejandro_Rivas,0,+,64,2.168
Alejandro_Rivas,71,*,96,21.188
Alejandro_Rivas,13,+,10,8.194
Alejandro_Rivas,5,/,37,55.729
Alejandro_Rivas,99,/,22,8.106
Alejandro_Rivas,93,*,8,8.456
Alejandro_Rivas,20,+,46,3.836
Alejandro_Rivas,38,*,38,7.316
Alejandro_Rivas,92,+,26,5.530
Alejandro_Rivas,78,/,83,1.761
Alejandro_Rivas,9,-,10,1.608
Alejandro_Rivas,87,+,77,7.259
Alejandro_Rivas,26,*,17,51.916
Alejandro_Rivas,54,+,53,7.218
Alejandro_Rivas,1,-,31,2.506
Alejandro_Rivas,52,/,79,1.817
Alejandro_Rivas,19,-,32,7.291
Alejandro_Rivas,71,*,43,8.887
Alejandro_Rivas,97,+,75,8.516
Alejandro_Rivas,16,-,74,8.249
Alejandro_Rivas,68,-,30,52.572
Alejandro_Rivas,17,/,61,1.921
Alejandro_Rivas,12,*,61,10.754
Alejandro_Rivas,10,-,11,1.802
Alejandro_Rivas,34,-,26,6.833
Alejandro_Rivas,77,-,90,8.683
Alejandro_Rivas,75,*,90,9.196
Alejandro_Rivas,75,-,68,8.837
Alejandro_Rivas,91,-,23,49.613
Alejandro_Rivas,89,+,27,16.821
Alejandro_Rivas,49,*,46,8.018
Alejandro_Rivas,94,/,13,10.261
Alejandro_Rivas,18,+,9,3.189
Alejandro_Rivas,87,-,98,2.435
Alejandro_Rivas,24,+,78,7.344
Alejandro_Rivas,27,*,18,8.623
Alejandro_Rivas,44,*,86,10.235
Alejandro_Rivas,36,+,15,5.785
Alejandro_Rivas,26,+,79,10.215
Alejandro_Rivas,7,-,36,5.323
Alejandro_Rivas,85,*,56,9.635
Alejandro_Rivas,78,*,87,9.281
Alejandro_Rivas,61,/,85,2.058
Alejandro_Rivas,6,+,16,4.577
Alejandro_Rivas,37,-,32,2.026
Alejandro_Rivas,41,+,24,3.142
Alejandro_Rivas,48,+,63,6.932
Alejandro_Rivas,11,*,76,9.721
Alejandro_Rivas,38,/,59,1.720
Alejandro_Rivas,89,+,46,8.148
Alejandro_Rivas,66,+,83,8.004
Alejandro_Rivas,48,-,50,2.442
Alejandro_Rivas,88,/,93,1.746
Alejandro_Rivas,61,/,64,1.931
Alejandro_Rivas,2,*,66,8.001
Alejandro_Rivas,18,/,35,1.614
Alejandro_Rivas,83,+,75,11.109
Alejandro_Rivas,33,-,62,45.230
Alejandro_Rivas,25,*,54,8.543
Alejandro_Rivas,40,+,92,4.172
Alejandro_Rivas,11,-,56,6.462
Alejandro_Rivas,44,-,14,2.889
Alejandro_Rivas,22,/,24,1.779
Alejandro_Rivas,57,/,8,8.643
Alejandro_Rivas,59,*,9,6.891
Alejandro_Rivas,93,+,94,50.467
Alejandro_Rivas,57,*,50,9.876
Alejandro_Rivas,15,-,59,8.728
Alejandro_Rivas,27,/,16,4.883
Alejandro_Rivas,22,+,0,2.716
Alejandro_Rivas,78,-,88,7.549
Alejandro_Rivas,89,*,51,11.661
Alejandro_Rivas,36,+,29,6.534
Alejandro_Rivas,73,/,47,2.592
Alejandro_Rivas,53,/,84,21.061
Alejandro_Rivas,59,/,10,2.566
Alejandro_Rivas,54,+,30,53.876
Alejandro_Rivas,8,-,16,2.723
Alejandro_Rivas,22,*,48,10.787
Alejandro_Rivas,49,/,48,2.256
Alejandro_Rivas,4,*,87,9.412
Alejandro_Rivas,5,/,55,2.005
Alejandro_Rivas,35,+,33,4.259
Alejandro_Rivas,78,-,12,12.248
Alejandro_Rivas,44,/,82,2.033
Alejandro_Rivas,27,-,49,7.503
Alejandro_Rivas,30,/,71,1.856
Alejandro_Rivas,39,-,70,8.701
Alejandro_Rivas,87,/,83,1.594
Alejandro_Rivas,91,+,30,2.366
Alejandro_Rivas,6,+,33,56.633
Alejandro_Rivas,69,*,15,7.871
Alejandro_Rivas,88,/,64,1.594
Alejandro_Rivas,17,+,8,2.265
Alejandro_Rivas,85,/,75,1.847
Alejandro_Rivas,89,-,81,5.490
Alejandro_Rivas,3,+,54,3.119
Alejandro_Rivas,89,/,86,1.931
Alejandro_Rivas,46,/,79,1.712
Alejandro_Rivas,4,-,55,5.008
Alejandro_Rivas,34,-,11,3.430
Alejandro_Rivas,57,-,9,10.556
Alejandro_Rivas,87,/,57,2.091
Alejandro_Rivas,2,+,31,1.826
Alejandro_Rivas,57,*,52,11.465
Alejandro_Rivas,58,*,25,9.406
Alejandro_Rivas,15,-,73,8.065
Alejandro_Rivas,86,-,29,13.742
Alejandro_Rivas,69,*,45,23.214
Alejandro_Rivas,75,-,25,4.672
Alejandro_Rivas,11,+,54,4.673
Alejandro_Rivas,37,*,88,9.320
Alejandro_Rivas,68,+,7,5.110
Alejandro_Rivas,67,+,79,16.861
Alejandro_Rivas,14,*,28,6.962
Alejandro_Rivas,54,/,1,1.916
Alejandro_Rivas,93,*,87,51.572
Alejandro_Rivas,42,*,88,9.309
Alejandro_Rivas,47,+,59,6.804
Alejandro_Rivas,49,+,53,4.155
Alejandro_Rivas,95,*,9,22.769
Alejandro_Rivas,24,*,98,52.788
Alejandro_Rivas,6,/,80,1.857
Alejandro_Rivas,30,-,87,3.649
Alejandro_Rivas,66,+,63,3.738
Alejandro_Rivas,75,*,47,9.505
Alejandro_Rivas,77,-,68,7.127
Alejandro_Rivas,22,/,46,3.758
Alejandro_Rivas,3,/,11,1.638
Alejandro_Rivas,67,*,6,10.323
Alejandro_Rivas,80,+,77,9.733
Alejandro_Rivas,13,*,14,7.237
Alejandro_Rivas,73,-,69,8.548
Alejandro_Rivas,6,-,67,7.833
Alejandro_Rivas,39,*,78,7.767
Alejandro_Rivas,34,*,88,8.276
Alejandro_Rivas,32,+,31,3.651
Alejandro_Rivas,26,-,21,2.097
Alejandro_Rivas,31,-,9,9.946
Alejandro_Rivas,61,-,71,3.231
Alejandro_Rivas,51,/,78,58.189
Alejandro_Rivas,63,*,47,13.936
Alejandro_Rivas,5,/,82,1.780
Alejandro_Rivas,15,/,67,2.438
Alejandro_Rivas,48,+,93,11.855
Alejandro_Rivas,92,-,86,10.406
Alejandro_Rivas,23,+,40,3.453
Alejandro_Rivas,55,+,44,3.874
Alejandro_Rivas,80,+,97,55.618
Alejandro_Rivas,94,*,82,9.209
Alejandro_Rivas,95,/,89,1.663
Alejandro_Rivas,15,/,24,1.776
Alejandro_Rivas,20,-,91,7.954
Alejandro_Rivas,98,+,2,1.853
Alejandro_Rivas,27,+,11,2.845
Alejandro_Rivas,57,-,75,51.540
Alejandro_Rivas,33,*,0,1.612
Alejandro_Rivas,85,*,92,8.030
Alejandro_Rivas,69,+,80,12.450
Alejandro_Rivas,45,/,30,1.631
Alejandro_Rivas,17,-,65,18.954
Alejandro_Rivas,96,-,34,6.388
Alejandro_Rivas,38,*,33,50.770
Alejandro_Rivas,75,/,19,24.574
Carlos,64,-,65,7.4745
Carlos,20,-,52,3.9501
Carlos,58,+,31,12.7827
Carlos,64,/,25,7.1409
Carlos,14,*,74,7.2410
Carlos,45,*,29,10.3901
Carlos,12,+,72,5.7593
Carlos,65,*,88,3.2903
Carlos,12,*,29,4.0913
Carlos,70,-,95,11.2159
Carlos,19,*,24,7.8573
Carlos,64,-,86,7.7186
Carlos,73,*,42,6.6432
Carlos,8,+,77,13.5053
Carlos,91,-,96,13.8748
Carlos,49,+,76,9.0703
Carlos,42,*,64,9.9162
Carlos,81,+,17,5.8098
Carlos,27,*,8,13.5915
Carlos,12,+,79,7.1887
Carlos,1,*,48,4.0796
Carlos,88,+,2,12.2876
Carlos,64,+,12,11.8807
Carlos,25,/,84,7.8015
Carlos,90,+,67,7.3043
Carlos,3,*,54,7.3164
Carlos,86,-,20,9.6772
Carlos,69,-,36,12.4367
Carlos,96,-,41,7.2213
Carlos,38,*,38,4.0879
Carlos,98,/,40,6.3007
Carlos,61,/,71,9.0696
Carlos,45,/,10,3.4855
Carlos,47,+,32,3.6817
Carlos,55,/,2,6.6347
Carlos,28,-,43,12.9994
Carlos,62,*,15,13.9441
Carlos,96,*,16,8.1202
Carlos,68,+,4,5.6607
Carlos,86,+,84,9.4572
Carlos,52,/,34,5.9117
Carlos,55,/,27,3.9038
Carlos,57,+,47,10.8477
Carlos,74,/,66,12.4433
Carlos,28,-,15,11.0497
Carlos,75,+,31,9.5268
Carlos,83,/,86,8.8979
Carlos,74,/,96,3.2963
Carlos,61,*,67,11.3526
Carlos,83,-,59,5.4734
Carlos,29,*,73,3.3468
Carlos,93,-,4,7.4917
Carlos,97,*,59,8.7379
Carlos,58,/,60,5.1942
Carlos,51,/,14,7.5199
Carlos,47,*,71,7.1714
Carlos,79,/,60,8.7432
Carlos,25,/,18,8.5638
Carlos,89,+,18,9.3438
Carlos,82,/,56,13.9035
Carlos,31,*,98,11.8279
Carlos,29,-,87,8.3180
Carlos,49,-,65,12.5139
Carlos,14,-,49,10.1725
Carlos,62,/,58,6.7801
Carlos,41,*,96,10.9720
Carlos,29,+,61,5.5163
Carlos,99,+,30,7.1005
Carlos,33,/,91,4.7301
Carlos,23,-,62,11.7189
Carlos,34,/,10,7.0062
Carlos,28,+,58,3.8979
Carlos,26,*,83,9.2681
Carlos,34,-,71,5.8086
Carlos,28,+,74,6.0414
Carlos,40,*,60,8.5456
Carlos,88,-,10,5.1681
Carlos,3,-,80,8.9074
Carlos,72,+,62,11.6709
Carlos,69,+,54,4.2071
Carlos,82,*,60,4.2170
Carlos,32,*,84,3.9382
Carlos,4,+,88,8.3800
Carlos,23,-,65,9.8708
Carlos,2,*,60,10.6497
Carlos,67,-,91,6.9002
Carlos,97,*,69,9.8893
Carlos,57,/,84,9.7238
Carlos,99,*,48,10.6884
Carlos,7,+,73,4.1704
Carlos,74,*,94,7.8111
Carlos,20,+,16,9.7549
Carlos,78,/,48,13.6892
Carlos,72,/,28,8.7846
Carlos,87,*,22,7.6592
Carlos,77,*,70,7.0890
Carlos,93,*,12,7.3922
Carlos,13,+,8,10.1995
Carlos,54,-,62,3.7159
Carlos,1,*,39,9.5516
Carlos,21,*,46,8.7787
Carlos,84,*,64,10.0347
Carlos,72,*,82,8.2537
Carlos,47,-,24,11.9637
Carlos,35,/,11,7.0332
Carlos,50,-,59,6.2956
Carlos,71,/,91,8.6122
Carlos,98,-,43,11.6673
Carlos,53,-,4,13.1102
Carlos,61,-,94,8.5765
Carlos,62,-,52,11.6310
Carlos,94,-,87,13.7816
Carlos,88,*,14,12.4081
Carlos,58,*,98,12.7444
Carlos,10,-,78,4.9380
Carlos,15,*,65,9.6892
Carlos,70,/,70,13.0468
Carlos,52,/,43,6.6032
Carlos,7,-,51,5.5929
Carlos,70,*,89,11.2528
Carlos,74,/,43,8.2520
Carlos,28,/,11,12.0382
Carlos,78,*,19,3.5863
Carlos,34,+,50,3.2630
Carlos,15,+,53,12.3445
Carlos,25,/,93,4.1411
Carlos,73,/,28,3.6944
Carlos,79,-,37,6.6159
Carlos,55,*,35,10.8350
Carlos,42,+,41,9.8159
Carlos,4,/,26,6.1890
Carlos,69,/,46,4.7212
Carlos,72,*,94,6.1242
Carlos,19,*,44,6.3645
Carlos,53,+,96,8.9029
Carlos,40,*,29,13.6414
Carlos,46,-,35,10.3088
Carlos,42,*,63,10.5536
Carlos,48,-,76,3.1510
Carlos,41,/,35,4.4606
Carlos,97,/,71,12.5929
Carlos,24,-,92,11.6615
Carlos,91,/,92,13.0070
Carlos,69,/,90,13.3845
Carlos,54,+,11,3.8040
Carlos,14,+,73,7.0053
Carlos,53,-,85,7.4348
Carlos,63,*,76,5.0704
Carlos,65,/,28,8.5158
Carlos,78,/,38,13.4492
Carlos,41,-,59,9.7762
Carlos,87,/,38,11.6881
Carlos,40,*,96,9.2757
Carlos,8,+,8,5.3926
Carlos,8,-,6,3.0939
Carlos,73,+,89,3.2104
Carlos,42,+,27,10.4378
Carlos,3,*,16,4.7392
Carlos,50,-,60,10.8696
Carlos,58,-,63,11.4355
Carlos,2,+,53,5.1014
Carlos,76,*,89,9.3460
Carlos,41,*,40,6.5579
Carlos,73,/,46,7.2384
Carlos,86,-,27,4.6551
Carlos,46,*,53,7.4533
Carlos,57,*,6,9.4954
Carlos,39,*,53,9.5537
Carlos,89,-,63,4.4266
Carlos,38,+,94,6.5947
Carlos,37,/,1,9.6659
Carlos,2,/,2,13.5885
Carlos,74,*,88,11.9371
Carlos,69,/,48,5.4883
Carlos,31,+,22,12.8200
Carlos,74,+,19,7.7660
Carlos,41,/,45,11.2622
Carlos,66,-,45,13.4074
Carlos,85,+,71,13.4512
Carlos,31,*,43,7.8991
Carlos,47,-,98,11.9977
Carlos,42,-,78,12.5322
Carlos,21,/,28,11.1270
Carlos,96,-,64,4.0951
Carlos,46,*,95,12.3308
Carlos,11,-,33,11.7823
Carlos,43,*,9,9.6753
Carlos,88,-,61,12.8905
Carlos,86,*,29,13.7174
Carlos,73,*,34,10.6289
Carlos,40,-,48,4.7267
Carlos,62,/,71,9.1160
Carlos,28,*,53,4.6638
Carlos,30,/,59,10.3881
Carlos,28,/,63,9.1120
Carlos,1,+,56,6.9930
Carlos,13,-,8,7.1148
Carlos,64,+,69,12.4942
Carlos,68,+,47,11.6151
Carlos,12,*,12,9.9590
Carlos,60,-,88,3.9473
Carlos,59,/,2,9.2540
Carlos,40,-,30,6.5816
Carlos,68,+,58,10.7249
Carlos,12,-,27,6.0684
Carlos,83,+,86,5.5810
Carlos,85,/,87,11.8829
Carlos,53,+,86,3.0622
Carlos,2,/,23,11.6198
Carlos,2,*,16,11.2104
Carlos,3,-,13,3.7353
Carlos,57,/,79,10.8204
Carlos,80,*,72,5.7878
Carlos,69,*,44,8.8946
Carlos,24,+,18,4.8751
Carlos,69,*,88,7.6753
Carlos,57,/,66,6.7180
Carlos,41,/,45,3.0790
Carlos,30,*,27,12.5890
Carlos,25,/,89,8.1074
Carlos,4,-,71,9.0361
Carlos,62,/,85,11.5583
Carlos,54,/,77,3.0998
Carlos,52,/,89,5.1115
Carlos,67,+,84,6.4739
Carlos,83,+,70,5.6135
Carlos,22,+,21,6.8079
Carlos,64,/,15,13.1356
Carlos,54,*,75,11.1010
Carlos,51,-,96,13.1289
Carlos,82,-,34,6.8876
Carlos,61,+,51,12.7513
Carlos,18,/,91,8.6616
Carlos,21,*,78,5.1901
Carlos,77,+,22,7.7402
Carlos,72,-,62,11.5543
Carlos,15,*,62,9.5169
Carlos,52,/,85,11.6619
Carlos,91,*,41,3.8008
Carlos,8,/,64,6.7950
Carlos,75,-,60,13.6935
Carlos,22,+,51,9.2475
Carlos,47,/,7,8.2019
Carlos,52,+,73,9.2403
Carlos,29,*,62,5.5362
Carlos,16,*,91,5.5271
